"DateTime","Prices","Volume","MiddleNight","EarlyMorning","LateMorning","EarlyAfternoon","RushHour","OffPeak2","Night","OffPeak1","Business","OffPeak","Morning","HighNoon","Afternoon","Evening","SunPeak","BasePrice","BaseVolume","PeakPrice","PeakVolume"
2017-06-22 20:00:00,38.99,23719.1,33.35,34.56,40.44,31.83,"37.35",35.89,32.13,33.96,36.13,34.6,41.13,35.68,32.07,37.56,33.9,35.57,662619.4,36.54,405878.4
2017-06-22 21:00:00,37.56,22594.8,33.35,34.56,40.44,31.83,"37.35",35.89,32.13,33.96,36.13,34.6,41.13,35.68,32.07,37.56,33.9,35.57,662619.4,36.54,405878.4
2017-06-22 22:00:00,36.07,22133,33.35,34.56,40.44,31.83,"37.35",35.89,32.13,33.96,36.13,34.6,41.13,35.68,32.07,37.56,33.9,35.57,662619.4,36.54,405878.4
2017-06-22 23:00:00,30.95,21146.5,33.35,34.56,40.44,31.83,"37.35",35.89,32.13,33.96,36.13,34.6,41.13,35.68,32.07,37.56,33.9,35.57,662619.4,36.54,405878.4
2017-06-23 00:00:00,25.33,22011,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 01:00:00,23.55,23680.7,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 02:00:00,22.43,25177.6,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 03:00:00,21.41,25924.5,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 04:00:00,21.59,25590,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 05:00:00,23.34,23940,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 06:00:00,28.09,23967.5,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 07:00:00,36.26,26597.1,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 08:00:00,38.28,29411,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 09:00:00,34.09,30974.6,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 10:00:00,30.45,33815.1,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 11:00:00,29.05,35387.2,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 12:00:00,27.77,37122.8,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 13:00:00,26.1,37541.1,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 14:00:00,25.07,36855.4,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 15:00:00,24.98,35259.2,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 16:00:00,25.01,32507.1,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 17:00:00,29.06,29413.7,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 18:00:00,36.46,25972.9,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 19:00:00,38.42,23500.9,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 20:00:00,38.44,22990.5,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 21:00:00,37.98,22401.2,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 22:00:00,39.23,19634.3,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-23 23:00:00,36.43,20142.5,23.18,27.32,32.97,25.98,"32.24",38.02,22.94,25.25,29.47,29.51,34.18,28.34,26.03,37.83,27.24,29.95,669817.9,30.4,387761
2017-06-24 00:00:00,29.33,20747.8,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 01:00:00,28.01,21179.1,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 02:00:00,24.01,22312.6,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 03:00:00,23.02,22457,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 04:00:00,20.6,22938.4,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 05:00:00,19.99,23354.2,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 06:00:00,22.09,23472.9,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 07:00:00,24.53,23194.1,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 08:00:00,25.66,26192.5,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 09:00:00,24.8,30542.1,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 10:00:00,22,34010.4,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 11:00:00,11.82,34691.7,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 12:00:00,11.79,35857.7,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 13:00:00,10.32,37319,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 14:00:00,7.38,36844.2,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 15:00:00,9.77,35140.4,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 16:00:00,12.64,32718.2,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 17:00:00,20.31,29261.9,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 18:00:00,29.59,25976.8,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 19:00:00,31.07,22361.2,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 20:00:00,29.82,21393.1,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 21:00:00,31.38,21123.7,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 22:00:00,31.94,22287.6,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-24 23:00:00,29.75,22794.9,26.09,21.8,21.07,9.82,"23.40",30.72,24.16,23.95,15.44,26.21,24.27,13.98,12.53,30.59,12.18,22.15,648171.5,18.1,380916.1
2017-06-25 00:00:00,28.06,21033.6,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 01:00:00,23.59,22636.8,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 02:00:00,20.79,23973,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 03:00:00,18.25,24224.3,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 04:00:00,14.45,24301.8,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 05:00:00,10.25,24649.7,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 06:00:00,10.26,24987.4,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 07:00:00,17.69,26774.3,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 08:00:00,17.77,27806.7,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 09:00:00,16.11,30841.8,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 10:00:00,13.29,32515.7,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 11:00:00,13.61,34107,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 12:00:00,11.27,34105.6,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 13:00:00,7.32,34487,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 14:00:00,0.65,34697.4,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 15:00:00,3.3,33687.2,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 16:00:00,8.17,31676.6,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 17:00:00,17.01,28949.4,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 18:00:00,21.69,25901.5,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 19:00:00,29.21,22843.9,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 20:00:00,33.94,21742.9,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 21:00:00,35.21,21972.5,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 22:00:00,38.91,22455.6,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-25 23:00:00,36.21,23107.7,22.67,13.16,15.2,5.64,"19.02",36.07,19.23,17.92,10.42,23.97,15.46,11.37,7.28,32.53,8.24,18.63,653479.4,13.28,371619.8
2017-06-26 00:00:00,33.29,20161.6,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 01:00:00,30.8,20796,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 02:00:00,28.03,21020.7,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 03:00:00,26.16,21041.3,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 04:00:00,23.96,20811.8,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 05:00:00,26.21,20952.1,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 06:00:00,37.12,20967.5,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 07:00:00,39.43,23638.6,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 08:00:00,38.98,25246.3,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 09:00:00,34.43,28118.5,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 10:00:00,28.85,30838.2,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 11:00:00,28.09,32689,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 12:00:00,27.49,34682.2,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 13:00:00,27.35,34711.7,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 14:00:00,26.2,33588.3,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 15:00:00,27.2,32068.1,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 16:00:00,28.03,29847.9,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 17:00:00,35.38,27147.7,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 18:00:00,39.9,23313.9,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 19:00:00,42.91,21587.5,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 20:00:00,41.58,22476.5,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 21:00:00,40.55,21730.4,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 22:00:00,42.4,20910.5,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-26 23:00:00,38.46,19802,29.57,31.68,32.59,27.06,"36.56",40.75,28.08,30.63,29.82,34,37.49,27.95,29.2,40.97,27.53,33.03,608148.3,32.07,353839.3
2017-06-27 00:00:00,31.07,18863.1,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 01:00:00,30.07,19398.6,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 02:00:00,29.09,20278.2,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 03:00:00,29.04,20539.3,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 04:00:00,28.69,21323.3,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 05:00:00,29.41,21609.8,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 06:00:00,37.94,24074.6,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 07:00:00,43.55,25931.8,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 08:00:00,46.66,27493.5,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 09:00:00,46.3,28032.2,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 10:00:00,46.69,29479.4,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 11:00:00,48.04,31234,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 12:00:00,45.95,32331.4,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 13:00:00,44.45,32314.5,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 14:00:00,44.1,32108.4,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 15:00:00,40.15,30364.2,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 16:00:00,42.53,28774.7,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 17:00:00,42.6,25985.6,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 18:00:00,43.93,24141.6,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 19:00:00,43.95,22870.7,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 20:00:00,40.24,22868.4,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 21:00:00,37.98,22043.7,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 22:00:00,32.62,22268.2,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-27 23:00:00,27.3,21994.3,29.82,34.9,46.92,43.66,"43.25",34.54,29.56,32.36,45.29,33.08,43.61,46.28,42.35,37.67,44.9,38.85,606323.5,44.61,345130.2
2017-06-28 00:00:00,28.77,22017,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 01:00:00,27.35,21405,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 02:00:00,26.38,22064.1,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 03:00:00,26.02,22045,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 04:00:00,25.96,22015,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 05:00:00,27.96,22762.1,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 06:00:00,32.76,24166.1,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 07:00:00,38.64,26917.1,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 08:00:00,41.51,28529.4,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 09:00:00,41.99,30692.8,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 10:00:00,41.95,30830.4,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 11:00:00,42.7,31369.8,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 12:00:00,41.45,32430.6,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
2017-06-28 13:00:00,38.97,32614.5,27.13,31.33,42.04,37.7,"38.07",35.43,27.07,29.23,39.87,31.3,38.73,41.27,35.92,36.78,39.24,35.28,627142.7,39.27,350824.3
